sample_id,true_label,old_case_type,new_case_type,old_pred,new_pred,pred_agree,old_zero,new_zero,transition,old_norm,new_norm,old_n_active,new_n_active,cosine_old_vs_new
NNHSCAD5298.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,22.2071,32.5686,7,6,0.2358
NNHSCAD5299.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,3.2068,7.9528,1,1,0.0
NNHSCAD5299.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,8.4927,23.4612,4,2,0.1643
NNHSCAD5299.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,40.6305,41.279,8,8,0.4214
NNHSCAD5299.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,9.0447,13.5591,3,4,0.0003
NNHSCAD5299.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,40.6305,41.279,8,8,0.4214
NNHSCAD5299.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,9.0447,13.5591,3,4,0.0003
NNHSCAD5299.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,16.8621,31.065,6,3,0.3789
NNHSCAD5299.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,40.6305,41.279,8,8,0.4214
NNHSCAD5300.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,6.2188,22.1927,3,2,0.0
NNHSCAD5300.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,12.8382,16.4447,5,2,0.0939
NNHSCAD5300.png3,NHS,FP,TN,0,1,False,True,False,zero->nonzero,0.0,9.1817,0,2,
NNHSCAD5300.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,8.5611,26.1668,4,3,0.0
NNHSCAD5300.png6,NHS,FP,TN,0,1,False,False,False,nonzero->nonzero,1.7867,10.8178,1,3,0.0
NNHSCAD5300.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,8.6424,26.2791,4,2,0.0
NNHSCAD5300.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,8.0726,15.5132,4,3,0.0
NNHSCAD5300.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,15.0259,22.8101,5,3,0.0
NNHSCAD5301.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,23.9816,30.7347,8,6,0.3641
NNHSCAD5301.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,19.4344,27.9387,7,4,0.2966
NNHSCAD5301.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,22.7119,39.2582,7,6,0.1554
NNHSCAD5301.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,23.9816,30.7347,8,6,0.3641
NNHSCAD5301.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,22.7119,39.2582,7,6,0.1554
NNHSCAD5301.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,23.9816,30.7347,8,6,0.3641
NNHSCAD5301.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,20.4393,28.5401,6,4,0.1935
NNHSCAD5301.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,22.7119,39.2582,7,6,0.1554
NNHSCAD5302.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,12.3519,28.7032,4,2,0.0697
NNHSCAD5302.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,16.1454,30.3035,6,3,0.3809
NNHSCAD5302.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,17.0019,29.6111,5,4,0.0
NNHSCAD5302.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,11.477,29.2565,4,2,0.1119
NNHSCAD5302.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,14.1648,32.1447,6,4,0.0464
NNHSCAD5302.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,11.7837,28.2762,4,2,0.1308
NNHSCAD5302.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,16.1454,30.3035,6,3,0.3809
NNHSCAD5302.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,14.1687,32.1386,6,4,0.0463
NNHSCAD5303.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,33.8968,33.2565,9,8,0.416
NNHSCAD5303.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,22.4019,28.8684,6,6,0.4731
NNHSCAD5303.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,11.0058,22.2343,5,3,0.4119
NNHSCAD5303.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,33.8968,33.2565,9,8,0.416
NNHSCAD5303.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,27.5543,25.4799,7,5,0.4384
NNHSCAD5303.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,33.8968,33.2565,9,8,0.416
NNHSCAD5303.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,11.1193,16.5146,3,2,0.28
NNHSCAD5303.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,34.774,32.7266,8,7,0.4218
NNHSCAD5304.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,33.8826,57.5203,8,9,0.4111
NNHSCAD5304.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,27.1253,39.829,6,8,0.3355
NNHSCAD5304.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,31.4958,28.9441,10,8,0.424
NNHSCAD5304.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,33.8826,57.5203,8,9,0.4111
NNHSCAD5304.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,31.4958,28.9441,10,8,0.424
NNHSCAD5304.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,33.8826,57.5203,8,9,0.4111
NNHSCAD5304.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,28.5301,42.9038,7,8,0.3385
NNHSCAD5304.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,31.4958,28.9441,10,8,0.424
NNHSCAD5305.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,4.737,8.5109,3,3,0.028
NNHSCAD5305.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,19.2241,24.6109,6,6,0.3388
NNHSCAD5305.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,26.5796,25.6769,6,5,0.4156
NNHSCAD5305.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,5.7476,8.9985,3,3,0.0286
NNHSCAD5305.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,27.0275,29.5942,7,5,0.3168
NNHSCAD5305.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,7.5938,13.8987,3,4,0.0191
NNHSCAD5305.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,23.4872,38.2372,7,6,0.3295
NNHSCAD5305.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,29.0235,28.5895,8,7,0.3726
NNHSCAD5306.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,10.7115,24.6143,5,2,0.1276
NNHSCAD5306.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,33.562,31.5848,8,7,0.3969
NNHSCAD5306.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,24.3108,41.4751,8,6,0.3919
NNHSCAD5306.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,12.0339,25.4289,5,3,0.0613
NNHSCAD5306.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,23.1364,43.3309,8,6,0.3789
NNHSCAD5306.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,11.4634,21.7897,4,2,0.0
NNHSCAD5306.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,33.562,31.5848,8,7,0.3969
NNHSCAD5306.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,22.9645,47.2821,7,6,0.2151
NNHSCAD5307.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,16.5999,16.5099,5,2,0.0
NNHSCAD5307.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,34.8524,36.1305,9,7,0.358
NNHSCAD5307.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,35.6827,34.6438,9,8,0.4542
NNHSCAD5307.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,8.4408,12.2876,3,2,0.0
NNHSCAD5307.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,35.6827,34.6438,9,8,0.4542
NNHSCAD5307.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,12.7303,13.0458,2,2,0.0
NNHSCAD5307.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,19.0752,27.6878,6,3,0.0945
NNHSCAD5307.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,35.6827,34.6438,9,8,0.4542
NNHSCAD5308.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,17.6991,26.319,5,5,0.1855
NNHSCAD5308.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,32.0359,30.913,9,7,0.3705
NNHSCAD5308.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,35.6827,34.6438,9,8,0.4542
NNHSCAD5308.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,17.6991,26.319,5,5,0.1855
NNHSCAD5308.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,37.017,35.3277,9,8,0.4187
NNHSCAD5308.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,17.6991,26.319,5,5,0.1855
NNHSCAD5308.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,31.9922,33.606,9,7,0.355
NNHSCAD5308.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,35.5332,35.5872,8,8,0.4442
NNHSCAD5309.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,10.8156,23.6115,3,2,0.4429
NNHSCAD5309.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,15.796,11.3719,5,5,0.373
NNHSCAD5309.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,23.2293,42.0903,6,8,0.2821
NNHSCAD5309.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,10.8156,23.6115,3,2,0.4429
NNHSCAD5309.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,23.2293,42.0903,6,8,0.2821
NNHSCAD5309.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,8.8197,20.9139,4,2,0.402
NNHSCAD5309.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,17.9369,12.1017,5,5,0.381
NNHSCAD5309.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,23.2293,42.0903,6,8,0.2821
NNHSCAD5310.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,35.9622,38.1531,8,7,0.3565
NNHSCAD5310.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,31.9249,35.6883,8,6,0.3389
NNHSCAD5310.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,31.4958,28.9441,10,8,0.424
NNHSCAD5310.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,35.9622,38.1531,8,7,0.3565
NNHSCAD5310.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,31.4958,28.9441,10,8,0.424
NNHSCAD5310.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,26.1329,24.8131,7,6,0.421
NNHSCAD5310.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,31.9249,35.6883,8,6,0.3389
NNHSCAD5310.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,31.4958,28.9441,10,8,0.424
NNHSCAD5311.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,31.7471,36.4049,8,8,0.3965
NNHSCAD5311.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,21.5433,39.6385,6,8,0.4048
NNHSCAD5311.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,33.8826,57.5203,8,9,0.4111
NNHSCAD5311.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,31.7471,36.4049,8,8,0.3965
NNHSCAD5311.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,33.8826,57.5203,8,9,0.4111
NNHSCAD5311.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,31.7471,36.4049,8,8,0.3965
NNHSCAD5311.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,21.5433,39.6385,6,8,0.4048
NNHSCAD5311.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,33.8826,57.5203,8,9,0.4111
NNHSCAD5312.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,28.4073,31.113,7,8,0.3886
NNHSCAD5312.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,13.9976,30.9109,5,5,0.0102
NNHSCAD5312.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,6.3187,11.6139,2,2,0.0
NNHSCAD5312.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,28.4073,31.113,7,8,0.3886
NNHSCAD5312.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,6.3177,11.6118,2,2,0.0
NNHSCAD5312.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,28.4073,31.113,7,8,0.3886
NNHSCAD5312.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,13.9976,30.9109,5,5,0.0102
NNHSCAD5312.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,5.8956,10.8637,2,2,0.0
NNHSCAD5313.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,31.4958,28.9441,10,8,0.424
NNHSCAD5313.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,30.9432,31.1345,9,8,0.4028
NNHSCAD5313.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,23.2725,24.0898,7,8,0.474
NNHSCAD5313.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,29.27,26.6082,10,6,0.4321
NNHSCAD5313.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,31.4958,28.9441,10,8,0.424
NNHSCAD5313.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,22.4175,35.3187,6,8,0.3635
NNHSCAD5313.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,25.2527,26.1151,7,5,0.3934
NNHSCAD5313.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,32.4917,31.1504,9,8,0.3994
NNHSCAD5314.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,8.7806,16.0439,4,2,0.3715
NNHSCAD5314.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,8.3085,20.0548,3,3,0.0
NNHSCAD5314.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,4.0173,21.0523,4,3,0.0
NNHSCAD5314.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,3.7219,12.5142,2,2,0.0
NNHSCAD5314.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,5.8097,22.5477,3,3,0.0
NNHSCAD5314.png7,NHS,FP,FP,0,0,True,True,False,zero->nonzero,0.0,0.9316,0,1,
NNHSCAD5314.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,8.9577,10.8535,5,2,0.0
NNHSCAD5314.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,3.6185,21.5498,2,3,0.0
NNHSCAD5315.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,18.0978,30.2137,8,6,0.3751
NNHSCAD5315.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,18.0978,30.2137,8,6,0.3751
NNHSCAD5315.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,18.0978,30.2137,8,6,0.3751
NNHSCAD5315.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,18.0997,35.3364,6,6,0.2881
NNHSCAD5315.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,18.0997,35.3364,6,6,0.2881
NNHSCAD5315.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,17.8671,34.6053,6,7,0.2763
NNHSCAD5315.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,17.8671,34.6053,6,7,0.2763
NNHSCAD5315.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,17.8671,34.6053,6,7,0.2763
NNHSCAD5316.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,26.9953,32.176,7,4,0.1283
NNHSCAD5316.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,16.3634,22.664,5,4,0.311
NNHSCAD5316.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,15.2366,27.1695,5,5,0.4065
NNHSCAD5316.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,26.9953,32.176,7,4,0.1283
NNHSCAD5316.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,15.2366,27.1695,5,5,0.4065
NNHSCAD5316.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,27.5392,34.1646,7,5,0.1557
NNHSCAD5316.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,22.3225,32.1319,6,6,0.3346
NNHSCAD5316.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,17.4594,28.3486,6,5,0.4531
NNHSCAD5317.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,21.684,22.2003,7,6,0.5157
NNHSCAD5317.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,20.0228,28.2322,5,6,0.3456
NNHSCAD5317.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,33.3043,36.4055,7,7,0.3823
NNHSCAD5317.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,24.7225,27.7194,6,5,0.4214
NNHSCAD5317.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,21.1802,19.3614,7,3,0.3144
NNHSCAD5317.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,22.9915,29.6414,6,4,0.2483
NNHSCAD5317.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,28.2686,35.2823,8,7,0.439
NNHSCAD5317.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,15.4498,25.6199,5,4,0.2559
NNHSCAD5318.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,25.7845,37.0571,8,6,0.5066
NNHSCAD5318.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,22.166,32.212,6,3,0.2608
NNHSCAD5318.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,13.7873,21.5933,4,3,0.0
NNHSCAD5318.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,22.3063,30.6231,7,5,0.5482
NNHSCAD5318.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,11.3853,18.6701,6,3,0.0889
NNHSCAD5318.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,25.7845,37.0571,8,6,0.5066
NNHSCAD5318.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,23.268,32.1045,7,4,0.3399
NNHSCAD5318.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,12.3633,24.3406,6,4,0.0153
NNHSCAD5319.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,35.1205,33.0779,8,8,0.356
NNHSCAD5319.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,31.978,30.1203,9,8,0.3742
NNHSCAD5319.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,19.6344,36.9482,6,5,0.1295
NNHSCAD5319.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,35.1205,33.0779,8,8,0.356
NNHSCAD5319.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,19.969,39.5703,6,5,0.2429
NNHSCAD5319.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,29.8424,24.2163,8,6,0.4326
NNHSCAD5319.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,34.68,38.153,8,8,0.3651
NNHSCAD5319.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,17.3553,37.1609,6,5,0.2179
NNHSCAD5320.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,13.0523,29.3045,5,2,0.1817
NNHSCAD5320.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,11.3182,23.1024,6,3,0.2432
NNHSCAD5320.png3,NHS,FP,TN,0,1,False,False,False,nonzero->nonzero,1.4091,21.0177,3,3,0.0
NNHSCAD5320.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,13.5984,28.3816,5,2,0.4128
NNHSCAD5320.png6,NHS,FP,TN,0,1,False,False,False,nonzero->nonzero,1.4091,21.0177,3,3,0.0
NNHSCAD5320.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,12.9935,29.5933,5,2,0.2341
NNHSCAD5320.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,5.9843,8.9435,2,2,0.0
NNHSCAD5320.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,5.7691,19.9483,4,3,0.0
NNHSCAD5321.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,11.7572,19.2011,4,4,0.0048
NNHSCAD5321.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,23.5476,28.2242,7,6,0.4284
NNHSCAD5321.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,22.7399,20.8309,6,4,0.1817
NNHSCAD5321.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,11.7572,19.2011,4,4,0.0048
NNHSCAD5321.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,22.6637,20.8716,6,4,0.1806
NNHSCAD5321.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,11.7572,19.2011,4,4,0.0048
NNHSCAD5321.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,21.0095,25.7195,6,4,0.3068
NNHSCAD5321.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,23.4,20.6462,6,4,0.1762
NNHSCAD5322.png1,NHS,FP,FP,0,0,True,True,True,zero->zero,0.0,0.0,0,0,
NNHSCAD5322.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,21.3779,26.9247,6,4,0.114
NNHSCAD5322.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,7.1677,20.9332,3,2,0.0
NNHSCAD5322.png4,NHS,FP,FP,0,0,True,True,False,zero->nonzero,0.0,1.6666,0,1,
NNHSCAD5322.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,26.3745,31.9555,7,4,0.2458
NNHSCAD5322.png7,NHS,FP,TN,0,1,False,False,False,nonzero->nonzero,1.109,4.4374,1,1,0.0
NNHSCAD5322.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,19.4703,24.3147,6,4,0.1522
NNHSCAD5322.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,24.7657,26.3846,7,5,0.2059
NNHSCAD5323.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,23.8903,20.7146,8,5,0.5392
NNHSCAD5323.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,18.8874,14.7047,6,4,0.3027
NNHSCAD5323.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,30.91,36.9988,8,6,0.3355
NNHSCAD5323.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,31.3954,30.7803,8,6,0.4556
NNHSCAD5323.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,25.4172,28.8955,8,6,0.2692
NNHSCAD5323.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,23.3898,22.2678,6,5,0.3888
NNHSCAD5323.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,20.7984,18.3907,7,4,0.3153
NNHSCAD5323.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,34.4604,36.8105,8,8,0.3271
NNHSCAD5324.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,22.1383,26.9826,8,5,0.2449
NNHSCAD5324.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,4.0746,14.3114,4,4,0.0
NNHSCAD5324.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,20.0679,36.5382,7,6,0.3016
NNHSCAD5324.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,28.3936,32.7448,8,6,0.2952
NNHSCAD5324.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,20.1314,35.2554,5,6,0.4309
NNHSCAD5324.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,30.3839,38.1077,8,6,0.2803
NNHSCAD5324.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,4.0746,14.3114,4,4,0.0
NNHSCAD5324.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,20.1314,35.2554,5,6,0.4309
NNHSCAD5325.png1,NHS,FP,TN,0,1,False,False,False,nonzero->nonzero,3.8464,20.5518,1,2,0.0
NNHSCAD5325.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,12.4755,20.6922,4,3,0.0
NNHSCAD5325.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,24.2752,33.0483,6,6,0.2879
NNHSCAD5325.png4,NHS,FP,TN,0,1,False,False,False,nonzero->nonzero,0.8839,19.6874,2,3,0.0
NNHSCAD5325.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,25.0227,30.9923,6,5,0.2414
NNHSCAD5325.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,8.4318,27.315,5,4,0.1766
NNHSCAD5325.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,25.0341,33.6242,6,4,0.3409
NNHSCAD5325.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,11.3514,23.9085,6,5,0.0832
NNHSCAD5326.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,33.8826,57.5203,8,9,0.4111
NNHSCAD5326.png2,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,29.9179,44.9568,8,6,0.2797
NNHSCAD5326.png3,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,22.7505,36.4917,6,5,0.1635
NNHSCAD5326.png4,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,33.8826,57.5203,8,9,0.4111
NNHSCAD5326.png6,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,22.0325,36.7645,6,5,0.2225
NNHSCAD5326.png7,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,33.8826,57.5203,8,9,0.4111
NNHSCAD5326.png8,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,32.0747,47.2266,8,7,0.2556
NNHSCAD5326.png9,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,22.932,36.97,6,5,0.196
NNHSCAD5327.png1,NHS,TN,TN,1,1,True,False,False,nonzero->nonzero,33.8826,57.5203,8,9,0.4111
